20039,	 20039 PRICE IS INVALID
20040,	 20040 BUY AND SELL SIDE OF WHS TRADE ARE INVALID
20041,	 20041 TRANSACTION ID OF WHS TRADE IS INVALID
20042,	 20042 DATE IS INVALID
20043,	 20043 CLASSIFICATION CODE IS NEITHER OPT NOR FUT
20044,	 20044 NO PUT LEPOS ARE ALLOWED IN THE SYSTEM
20045,	 20045 NUMBER OF RECORDS IS INVALID
20046,	 20046 QUOTE VALIDATION PROCESS FAILED
20047,	 20047 ASK PRICE MUST BE GREATER THAN BID PRICE
20048,	 20048 NO SECOND LEGS FOR SELECTED COMBINATION TYPE
20049,	 20049 ORDER NUMBER IS INVALID
20050,	 20050 ORDER TYPE IS INVALID
20051,	 20051 LIMIT PRICE MUST BE FILLED
20052,	 20052 USER ORDER NUMBER FIELD CONTAINS INVALID CHARACTER
20053,	 20053 EXECUTION PRICE IS INVALID
20054,	 20054 (SINGLE) ORDER INQUIRY IS INVALID
20055,	 20055 (MULTIPLE) ORDER INQUIRY IS INVALID
20056,	 20056 INVALID RESTRICTION FOR MARKET ORDER
20057,	 20057 STOP ORDER REQUIRES A PRICE
20059,	 20059 INVALID PRODUCT OR PRODUCT LINE
20060,	 20060 MASS QUOTE ATTRIBUTES CHECK FAILED
20061,	 20061 CUSTOMER FIELD CONTAINS INVALID CHARACTER
20062,	 20062 ORIGIN IS INVALID
20063,	 20063 EXCHANGE FEE IS INVALID
20064,	 20064 AVERAGE PRICE SYSTEM IS INVALID
20065,	 20065 STEP OF THE ASK PRICE IS INVALID
20066,	 20066 STEP OF THE BID PRICE IS INVALID
20067,	 20067 PRICE STEP IS INVALID
20068,	 20068 QUOTE SPREAD IS INVALID
20069,	 20069 EQUAL QUANTITIES ARE REQUIRED
20070,	 20070 UNREASONABLE ASK QUANTITY
20071,	 20071 UNREASONABLE BID QUANTITY
20072,	 20072 UNREASONABLE QUANTITIES
20073,	 20073 THE SUBGROUP IS INVALID
20074,	 20074 THE APPLICATION ID IS INVALID
20076,	 20076 USER NOT FOUND IN REFERENCE FILE
20077,	 20077 MAXIMUM BID PRICE IS EXCEEDED
20078,	 20078 MAXIMUM ASK PRICE IS EXCEEDED
20079,	 20079 MAXIMUM PRICE IS EXCEEDED
20080,	 20080 PRODUCT IS INVALID
20081,	 20081 EXPIRATION DATE IS INVALID
20082,	 20082 BOTH SIDES ARE EMPTY
20083,	 20083 INVALID PASSWORD
20084,	 20084 INVALID COMBINATION TYPE
20085,	 20085 INVALID CLASS CODE
20086,	 20086 INVALID STOP ORDER TYPE
20087,	 20087 RESTRICTION CODE IS INVALID
20088,	 20088 EXPIRATION DATE IS INVALID
20089,	 20089 CLEARING MEMBER IS INVALID
20090,	 20090 LAST UPDATE DATE IS INVALID
20091,	 20091 TIME IS INVALID
20092,	 20092 STOP ORDERS NOT ALLOWED FOR PRO RATA PRODUCTS
20093,	 20093 MARKET ORDERS MUST BE IOC FOR PRO RATA PRODUCTS
20094,	 20094 UNEXPECTED END OF REFERENCE FILE
20095,	 20095 INVALID TRANSACTION TYPE FOR BACK OFFICE INQUIRY
20096,	 20096 STOP SEQUENCE NUMBER MUST NOT BE SMALLER THAN START SEQUENCE NUMBER
20097,	 20097 QUOTE NOT FOUND IN DATABASE
20098,	 20098 NO INQUIRIES ALLOWED WHEN ORDERBOOK DEPTH IS BROADCASTED
20099,	 20099 INVALID START SEQUENCE NUMBER
20100,	 20100 INVALID STOP SEQUENCE NUMBER
20101,	 20101 MEMBER ID IS INVALID
20102,	 20102 CURRENCY IS INVALID
20103,	 20103 INVALID PRODUCT FOR BASIS TRADE
20104,	 20104 INVALID TRADE TYPE
20105,	 20105 TIME (MAX) MUST BE GREATER THAN TIME (MIN)
20106,	 20106 INVALID MATCH TYPE
20107,	 20107 PRODUCT MUST BE A FUTURE ON A BOND
20108,	 20108 NEW MEMBER SAME AS OLD ONE
20109,	 20109 INSUFFICIENT PRIVILEGE FOR THIS ACTION
20110,	 20110 SELECTED ALL FLAG IS INVALID
20111,	 20111 CUSTOMER FIELD IS INVALID
20112,	 20112 EXCHANGE MEMBER IS INVALID
20113,	 20113 OTM WARNING FLAG IS INVALID
20114,	 20114 GIVE-UP MEMBER IS INVALID
20115,	 20115 GIVE-UP STATUS IS INVALID
20116,	 20116 SELECTED IN/OUT OF THE MONEY FLAG IS INVALID
20117,	 20117 INQUIRY IS INVALID
20118,	 20118 LONG QUANTITY IS INVALID
20119,	 20119 MI ORDER NUMBER IS INVALID
20120,	 20120 FROM - CUSTOMER IS INVALID
20121,	 20121 FROM - MI ORDER NUMBER IS INVALID
20122,	 20122 FROM - TEXT IS INVALID
20123,	 20123 TO - CUSTOMER IS INVALID
20124,	 20124 TO - MI ORDER NUMBER IS INVALID
20125,	 20125 TO - TEXT IS INVALID
20126,	 20126 SHORT QUANTITY IS INVALID
20127,	 20127 FROM - ACCOUNT IS INVALID
20128,	 20128 FROM - CLEARING MEMBER IS INVALID
20129,	 20129 FROM - EXCHANGE MEMBER IS INVALID
20130,	 20130 TRANSACTION SUFFIX IS INVALID
20131,	 20131 TO - ACCOUNT IS INVALID
20132,	 20132 TO - CLEARING MEMBER IS INVALID
20133,	 20133 TO - EXCHANGE MEMBER IS INVALID
20134,	 20134 TEXT FIELD IS INVALID
20135,	 20135 TRANSACTION DATE IS INVALID
20136,	 20136 TRANSACTION ID IS INVALID
20137,	 20137 TRANSACTION TYPE CODE IS INVALID
20138,	 20138 TO - ACCOUNT MUST BE DIFFERENT FROM FROM - ACCOUNT
20139,	 20139 AT LEAST ONE QUANTITY MUST NOT EQUAL ZERO
20140,	 20140 QUANTITIES MUST NOT BE THE SAME FOR MARKET MAKER ACCOUNTS
20141,	 20141 INVALID COMBINATION OF PRODUCT AND EXPIRATION MONTH
20142,	 20142 INVALID CONFIRMATION STATUS CODE
20143,	 20143 DESTINATION MEMBERS ARE THE SAME AS SOURCE MEMBERS
20144,	 20144 INVALID DELIVERY FILTER DATE INDICATOR
20145,	 20145 QUANTITIES MUST BE THE SAME FOR CLOSE OUT
20146,	 20146 PRODUCT SHOULD BE AN OPTION ON A STOCK
20147,	 20147 TRADE SEPARATION ENTRY IS INVALID
20148,	 20148 TRADE SEPARATION ENTRIES MUST START ON THE FIRST LINE
20149,	 20149 NO BLANK LINE IS ALLOWED BETWEEN THE TRADE SEPARATION ENTRIES
20150,	 20150 EXERCISE ALL IS NOT ALLOWED FOR AGENT ACCOUNT
20151,	 20151 EXERCISE ALL FLAG AND EXERCISE QUANTITY CANNOT BE BOTH ENTERED
20152,	 20152 NO EXERCISE QUANTITY IS ENTERED
20153,	 20153 THIS TRANSACTION CANNOT BE FURTHER ADJUSTED
20154,	 20154 INVALID CROSS MARGIN PARAMETER
20155,	 20155 INVALID TRANSACTION
20156,	 20156 QUANTITIES MUST BE THE SAME
20157,	 20157 INVALID MESSAGE DETAIL
20158,	 20158 INVALID ADDITIONAL QUANTITY
20159,	 20159 INVALID ASSET PURPOSE
20160,	 20160 INVALID RESOURCE ACCESS LEVEL
20161,	 20161 CONVFACMETH MUST BE NUMERIC
20162,	 20162 CONVFAC MUST BE NUMERIC
20163,	 20163 CHPTODLVFLAG MUST BE Y OR N
20164,	 20164 INVALID PRODUCT SHORT NAME
20165,	 20165 INVALID TRADE UNIT NO.
20169,	 20169 INVALID COOPERATION FLAG  EXCH. AFF
20170,	 20170 INVALID UNDERLYING SHORT NAME
20171,	 20171 INVALID HISTORICAL VOLA CODE
20172,	 20172 INVALID IPS INDICATOR
20173,	 20173 INVALID US TRAD. ALLOWED INDICATOR
20174,	 20174 INVALID UNDERLYING PRC RCV. CODE
20175,	 20175 INVALID CONTRACT ASYN. DEPTH
20176,	 20176 INVALID PRICE STEP TABLE CODE
20177,	 20177 INVALID BLOCK TRADE ALLOWED INDICATOR
20178,	 20178 INVALID MINIMUM BLOCK TRADE SIZE
20179,	 20179 INVALID CURRENT SETTLEMENT TYPE
20180,	 20180 INVALID NORMAL SETTLEMENT TYPE
20181,	 20181 INVALID SETTLEMENT PERIOD
20182,	 20182 INVALID SETTLEMENT PRC. TYPE
20183,	 20183 INVALID SETTLEMENT PRC. CODE
20184,	 20184 INVALID CONTRACT COV. ASSIGNMENT INDICATOR
20185,	 20185 INVALID CYCLE CODE
20186,	 20186 INVALID AVOID NEW EXPIRY MONTH INDICATOR
20187,	 20187 INVALID EXCL. FILE FEED INDICATOR
20188,	 20188 INVALID AVOID PRC. MOVEMENT INDICATOR
20189,	 20189 INVALID ATM MIN. PERIOD
20190,	 20190 INVALID  EXPIRY TYPE CODE
20191,	 20191 INVALID ADV. NEW SRS PERIOD
20192,	 20192 INVALID VOLA PARAMETERS
20193,	 20193 INVALID MULTI RECORD COUNTER
20194,	 20194 INVALID PRIMARY CLEARING INDICATOR
20195,	 20195 INVALID GIVE UP INDICATOR
20196,	 20196 INVALID TAKE UP INDICATOR
20197,	 20197 INVALID RELATIONSHIP STATUS
20198,	 20198 INVALID CURRTYPCODTO
20199,	 20199 INVALID EXCHANGE RATE
20200,	 20200 INVALID DECIMAL SHIFT NUMBER
20201,	 20201 INVALID OLD EXCHANGE RATE
20202,	 20202 INVALID CASH COLLECTABLE CURRENCY
20203,	 20203 INVALID CENTRAL BANK CURRENCY INDICATOR
20204,	 20204 INVALID UNDERLINE PRICE OFFSET
20205,	 20205 INVALID CALL DOMESTIC RATE
20206,	 20206 INVALID CALL FOREIGN RATE
20207,	 20207 INVALID PUT DOMESTIC RATE
20208,	 20208 INVALID PUT FOREIGN RATE
20209,	 20209 INVALID MEMBER RESPONSIBLE DEPARTMENT
20210,	 20210 INVALID MEMBER STREET ID
20211,	 20211 INVALID MEMBER CITY ID
20212,	 20212 INVALID MEMBER POSTAL CODE
20213,	 20213 INVALID MEMBER COUNTRY NAME
20214,	 20214 INVALID MEMBER AWV COUNTRY CODE
20215,	 20215 INVALID MEMBER CLEARING PERSON
20216,	 20216 INVALID MEMBER CLEARING PERSON PHONE NO
20217,	 20217 INVALID MEMBER CLEARING PERSON FAX NO
20218,	 20218 INVALID MEMBER CLEARING PERSON TELEX
20219,	 20219 INVALID MEMBER CSD ID
20220,	 20220 INVALID MEMBER CSD CUSTOMER ID
20221,	 20221 INVALID MEMBER MARGIN ACCOUNT NUMBER AT CSD
20222,	 20222 INVALID CLEARING MEMBER PLEDGE ACCOUNT FOR CSD
20223,	 20223 INVALID PLEDGE ACCT NO FOR COMPANY CAPITAL AT CSD
20224,	 20224 INVALID CURRENCY TYPE FOR COMPANY CAPITAL
20225,	 20225 INVALID DATE WHEN COMPANY CAPITAL WAS ENTERED
20226,	 20226 INVALID COMPANY CAPITAL AMOUNT
20227,	 20227 INVALID MAIN ACCOUNT NO FOR COLLATERAL PROCESSING
20228,	 20228 INVALID MEMBER GIVE UP CONTACT PERSON
20229,	 20229 INVALID GIVE UP CONTACT PERSON PHONE NUMBER
20230,	 20230 INVALID GIVE UP CONTACT PERSON FAX NUMBER
20231,	 20231 CLASS CODE CONTAINS UNPRINTABLE CHARACTERS
20232,	 20232 CLASS DESCRIPTION CONTAINS UNPRINTABLE CHARACTERS
20233,	 20233 INTERVAL PRODUCT ID CONTAINS UNPRINTABLE CHARACTER
20234,	 20234 SPOT MONTH SPREAD RATE CONTAINS NONNUMERIC CHARS
20235,	 20235 BACK MONTH SPREAD RATE CONTAINS NONUMERIC CHARS
20236,	 20236 OUT O THE MONEY MIN RAT CONTAINS UNPRINTABLE CHARS
20237,	 20237 MARGIN GROUP CODE CONTAINS UNPRINTABLE CHARACTERS
20238,	 20238 MARGIN GROUP OFFSET CONTAINS NONUMERIC CHARACTERS
20239,	 20239 MARGIN GROUP DESCRIPTION CONTAINS UNPRINTABLE CHARS
20240,	 20240 REPORT ID CONTAINS UNPRINTABLE CHARACTERS
20241,	 20241 INVALID PRINT LOCATION CODE
20242,	 20242 INVALID TEXT REPORT INDICATOR
20243,	 20243 INVALID XML REPORT INDICATOR
20244,	 20244 INVALID HISTORICAL REPORT DATE
20245,	 20245 INVALID CLASS OR GROUP INDICATOR
20246,	 20246 INVALID ADJUSTMENT MEMO
20247,	 20247 INVALID CONVERSION REMARK
20248,	 20248 INVALID DATABASE CONVERSION TYPE
20250,	 20250 NEWISIN IS INVALID
20251,	 20251 ISIN_DUMMY IS INVALID
20252,	 20252 PRODUCT_DUMMY IS INVALID
20254,	 20254 PRODUCT_NEW  IS INVALID
20256,	 20256 ON BEHALF MEMBER INVALID OR EMPTY
20257,	 20257 INVALID THEORETICAL MODEL CODE
20258,	 20258 ONLY OPTION PRODUCTS HAVE A THEORETICAL MODEL CODE
20259,	 20259 THEORETICAL UNDERLYING IS NOT A VALID PRODUCT
20260,	 20260 THEORETICAL UNDERLYING IS NOT A FUTURES PRODUCT
20261,	 20261 ONLY OPTIONS ON INDEX HAVE THEORETICAL UNDERLYING
20262,	 20262 INVALID CUSTODIAN DESCRIPTION
20263,	 20263 INVALID CUSTODIAN ID
20264,	 20264 INVALID CSD SWIF ADDRESS
20265,	 20265 INVALID CSD PRIORITY
20266,	 20266 INVALID CSD ACCOUNT
20267,	 20267 INVALID INTERNATIONAL SECURITY ID NUMBER
20268,	 20268 INVALID FEE TYPE
20269,	 20269 INVALID SECURITY SHORT NAME
20270,	 20270 INVALID SECURITY LONG NAME
20271,	 20271 INVALID COLLATERAL INDEX
20272,	 20272 INVALID COLLATERAL ALLOWED INDEX
20273,	 20273 INVALID BASIS TRADE ALLOWED INDEX
20274,	 20274 INVALID NEW MINIMUM BALANCE
20275,	 20275 INVALID DOMESTIC RATE
20276,	 20276 INVALID FOREIGN RATE
20277,	 20277 INVALID SUBJECT
20278,	 20278 DUPLICATE CSD ID
20279,	 20279 INVALID EXCH RATE REASONABILITY INDICATOR
20281,	 20281 INVALID POS. TSF. CASH LIMIT
20282,	 20282 POS TSF CASH LIM MUST BE ZERO FOR NONE EUREX CURR
20283,	 20283 INVALID POS. TSF. CASH AMOUNT
20285,	 20285 INVALID ITM MINIMUM AMOUNT
20286,	 20286 INVALID BROADCAST INTERNAL GAP SKIP INDICATOR
20287,	 20287 ALL PRODUCTS IN TRANSACTION MUST BE THE SAME
20288,	 20288 INVALID ACCOUNT
20289,	 20289 SWAP START DATE MUST BE EQUAL OR PRIOR SWAP END DATE
20290,	 20290 SETTLEMENT DATE MUST BE AFTER CURRENT BUSINESS DATE
20291,	 20291 MATURITY DATE MUST BE AFTER SETTLEMENT DATE
20292,	 20292 SWAP START DATE MUST BE EQUAL OR AFTER SETTLEMENT DATE
20293,	 20293 PERCENTAGE CANNOT BE GREATER THAN MAXIMUM
20294,	 20294 CROSS CURRENCY HAIRCUT CANNOT BE LARGER THAN 1.00
20295,	 20295 INVALID FUTURE PRODUCT FOR STRATEGY VOLA LEG
20296,	 20296 PRODUCT MUST BE A FUTURE ON AN INDEX
20297,	 20297 PRODUCT MUST BE A FUTURE ON A CREDIT
20298,	 20298 TO-PRODUCT MUST BE DIFFERENT FROM FROM-PRODUCT
20299,	 20299 RUN DATE MUST BE EQUAL OR AFTER CURRENT BUSINESS DATE
20300,	 20300 RUN DATE MUST BE BEFORE THE FROM-CONTRACT'S EXPIRY DATE
20301,	 20301 PRODUCT MUST BE AN OPTION
20302,	 20302 INVALID CONTRACT EXPIRATION DATE
20303,	 20303 PRODUCT MUST BE A FUTURE ON BOND OR A CREDIT
20304,	 20304 CONTRACT EXPIRATION DATE MUST BE GREATER THAN CURRENT BUSINESS DATE
20305,	 20305 MAXIMAL CALENDAR SPREAD QUANTITY MUST BE ZERO FOR OPTION PRODUCTS
20306,	 20306 MAXIMAL CALENDAR SPREAD AND WHS QUANTITIES MUST BE ZERO FOR IPS PRODUCTS
20307,	 20307 BLOCK TRADE PARAMETERS FOR NON BLOCK TRADE GIVEN
20308,	 20308 VOLA TRADE PARAMETERS FOR NON VOLA TRADE GIVEN
20309,	 20309 FLEXIBLE CONTRACT PARAMETER GIVEN FOR NON FLEXIBLE CONTRACT
20310,	 20310 BLOCK AUCTION PARAMETERS GIVEN FOR NON BLOCK AUCTION
20311,	 20311 FLEXIBLE CONTRACT PARAMETER CAN BE SET TO 'Y' FOR OPTIONS ONLY
20312,	 20312 FLEXIBLE CONTRACT PARAMETER CAN BE SET TO 'Y' ONLY IF BLOCK TRADE IS ALLOWED
20313,	 20313 INVALID TICK SIZE OF THE PRICE
20314,	 20314 INVALID TICK SIZE OF THE BID PRICE
20315,	 20315 INVALID TICK SIZE OF THE ASK PRICE
20316,	 20316 QUOTE NOT SUBMITTED TO EXCHANGE
20317,	 20317 AT LEAST ONE PRODUCT CATEGORY MUST BE SELECTED
20318,	 20318 ONLY ONE OF THE BOTH QUANTITY FIELDS COULD BE GIVEN
20319,	 20319 NOT ALL PARAMETERS FOR BLOCK TRADE ARE SET
20320,	 20320 EITHER ORDR QTY OR ORDR TOT QTY MUST BE EMPTY
20321,	 20321 EITHER ORDR NO OR USER ORDR REF MUST BE EMPTY
20322,	 20322 PRODUCT MUST BE A FUTURE ON BOND, A CREDIT OR AN INDEX
20323,	 20323 TRADING NOT ALLOWED IN THIS PRODUCT BY US TRADERS
20324,	 20324 INVALID UNDERLYING PRODUCT FOR STRATEGY VOLA LEG
20325,	 20325 OSTK PRODUCT NOT ALLOWED FOR VOLA STRATEGY
20400,	 20400 INVALID CUSTOMER TYPE INDICATOR
20401,	 20401 INVALID ORIGIN CODE
20402,	 20402 INVALID EXCHANGE FEE CODE
20403,	 20403 INVALID EXCHANGE FEE FOR CUSTOMER TYPE INDICATOR
20404,	 20404 INVALID CUSTOMER ACCOUNT
20405,	 20405 INVALID ISSUER/SWAP TYPE
20406,	 20406 INVALID FIX COUPON
20407,	 20407 INVALID VARIABLE COUPON
20408,	 20408 HEDGE TYPE MUST BE "DUR" FOR AN EFS TRADE
20409,	 20409 INVALID SWAP/PHYSICAL FLAG
20410,	 20410 INVALID STRATEGY PRICE
20411,	 20411 STRATEGY LEG PRICE BELOW MINIMUM
20412,	 20412 INVALID STRATEGY LEG TYPE
20413,	 20413 STRATEGY LEG QUANTITY OVER MAXIMUM
20414,	 20414 INVALID STRATEGY TYPE
20415,	 20415 MISSING STRATEGY LEG EXPIRY DATE
20416,	 20416 STRATEGY LEG EXPIRY DATES ARE NOT EQUAL
20417,	 20417 FIRST TWO STRATEGY LEG EXPIRY DATES OUT OF THREE ARE NOT EQUAL
20418,	 20418 FIRST THREE STRATEGY LEG EXPIRY DATES OUT OF FOUR ARE NOT EQUAL
20419,	 20419 STRATEGY LEG EXPIRY DATES ARE NOT EQUAL ON BOTH SIDES
20420,	 20420 STRATEGY LEG EXPIRY DATES ARE NOT ASCENDING
20421,	 20421 STRATEGY LEG EXPIRY DATES ARE NOT DESCENDING
20422,	 20422 MISSING STRATEGY LEG RATIO
20423,	 20423 INVALID STRATEGY LEG RATIO
20424,	 20424 MISSING STRATEGY PRICE
20425,	 20425 STRATEGY EXERCISE PRICES MUST INCREASE BY A FIXED STEP SIZE
20426,	 20426 STRATEGY EXERCISE PRICES MUST INCREASE BY A FIXED STEP SIZE FOR THE FIRST THREE LEGS
20427,	 20427 STRATEGY EXERCISE PRICES MUST DECREASE BY A FIXED STEP SIZE FOR THE FIRST THREE LEGS
20428,	 20428 STRATEGY LEG EXERCISE PRICES ARE NOT EQUAL
20429,	 20429 STRATEGY LEG EXERCISE PRICES ARE NOT EQUAL ON BOTH SIDES
20430,	 20430 FIRST TWO STRATEGY LEG EXERCISE PRICES OUT OF THREE ARE NOT EQUAL
20431,	 20431 STRATEGY LEG EXERCISE PRICES ARE NOT DIFFERENT
20432,	 20432 STRATEGY LEG EXERCISE PRICES MUST INCREASE
20433,	 20433 FIRST TWO STRATEGY LEG EXERCISE PRICES OUT OF THREE MUST INCREASE
20434,	 20434 FIRST TWO STRATEGY LEG EXERCISE PRICES OUT OF FOUR MUST INCREASE
20435,	 20435 STRATEGY LEG EXERCISE PRICES MUST DECREASE
20436,	 20436 FIRST TWO STRATEGY LEG EXERCISE PRICES OUT OF THREE MUST DECREASE
20437,	 20437 FIRST TWO STRATEGY LEG EXERCISE PRICES OUT OF FOUR MUST DECREASE
20438,	 20438 MISSING STRATEGY BUY CODE
20439,	 20439 INVALID STRATEGY LEG QUANTITY
20440,	 20440 MISSING STRATEGY LEG PRICE
20441,	 20441 DUPLICATE OR REDUNDANT STRATEGY LEGS
20442,	 20442 NO FRONT MONTH LEPO SERIES AVAILABLE FOR PRODUCT
20443,	 20443 INCORRECT FRONT MONTH LEPO SERIES IN UNDERLYING LEG
20444,	 20444 LEPO NOT ALLOWED IN VOLA STRATEGY NON-UNDERLYING LEG
20445,	 20445 PRODUCT INVALID FOR STRATEGY
20446,	 20446 VERSION NUMBERS FOR ALL NON-UNDERLYING LEGS MUST BE IDENTICAL
20447,	 20447 ONE-SIDED-QUOTE NOT ALLOWED
20448,	 20448 POSITION TRANSFER MODE IS INVALID
20449,	 20449 ORIGINAL TRADE PRICE IS INVALID
20450,	 20450 TOTAL CASH AMOUNT IS INVALID
20451,	 20451 CONF COD MEMB EXCH ID TO FIELD SHOULD CONTAIN Y OR N
20452,	 20452 CONF COD MEMB CLG ID TO FIELD SHOULD CONTAIN Y OR N
20453,	 20453 CONF COD MEMB CLG ID FROM FIELD SHOULD CONTAIN Y OR N
20454,	 20454 CASH TRANSFER FOR GIVE-UP IS NOT ALLOWED
20455,	 20455 INVALID VALUE IN FIELD FLX-TRAN-TYP-IND
20456,	 20456 INVALID FLX-TRAN-TYP-IND FOR THIS REQUEST
20457,	 20457 HIGH RANGE VALUE LOWER THAN THE LOW RANGE VALUE
20458,	 20458 INVALID VALUE IN FIELD STRT ITM AMNT
20459,	 20459 INVALID VALUE IN FIELD STOP ITM AMNT
25001,	 25001 PARAMETER CHECK FAILED
25002,	 25002 INTERNAL ERROR: STORED MESSAGE
25003,	 25003 XERVICE SHUTDOWN REQUEST RECEIVED
25004,	 25004 TRANSACTION CODE OF MANAGEMENT MESSAGE UNKNOWN
25005,	 25005 NO CONNECTION TO CS
25006,	 25006 MESSAGE TYPE OF BACK END MESSAGE UNKNOWN
25007,	 25007 INVALID LENGTH OF BACK END MESSAGE
25008,	 25008 INVALID LENGTH OF FRONT END MESSAGE
25009,	 25009 STARTUP_INFO NOT PROCESSED
25010,	 25010 DIFFERENT VERSIONS ON FRONT END AND BACK END
25011,	 25011 REFERENCE DATA FILE CHECK FAILED
25012,	 25012 COULD NOT OPEN CHANNEL TO BACK END ARCHITECTURE
25014,	 25014 WRITING TO CS CHANNEL FAILED
25015,	 25015 CHANNEL IS CLOSED
25016,	 25016 INVALID RECONNECT TRIGGER
25017,	 25017 MISS ID MISSING IN CONFIG FILE
25018,	 25018 INVALID REFDAT FILE
25020,	 25020 INVALID RECORD SIZE
25021,	 25021 TABLE NOT FOUND
25022,	 25022 OUT OF MEMORY
25023,	 25023 NO CS FOUND IN REFERENCE FILE
25024,	 25024 NO MISS FOUND IN REFERENCE FILE
25025,	 25025 NO TRANSACTION CODE WRITTEN TO TABLE FOR ECL
25026,	 25026 NO TRANSACTION CODE TABLE CREATED FOR ECL
25027,	 25027 COMPRESSION OR ENCRYPTION FAILED
25028,	 25028 DECOMPRESSION OR DECRYPTION FAILED
25029,	 25029 INVALID COMPLETION CODE
25030,	 25030 INVALID MEMBER ID ENTRY
25031,	 25031 INVALID MESSAGE TYPE
25032,	 25032 REQ RESP MESSAGE RECIEVED WHILE BESS UNAVAILABLE
25033,	 25033 NO APPLICATION PROCEDURE FOUND FOR REQUEST ID
25034,	 25034 INVALID REQUEST ID
25035,	 25035 INTERNAL PROCESSING ERROR
25036,	 25036 PROCESS CONNECTED TWICE
25037,	 25037 ROBS INCONSISTENT
25038,	 25038 BROADCAST STREAM OUT OF SEQUENCE
25039,	 25039 ERROR PROCESSING MESSAGE
25040,	 25040 INVALID CONFIGURATION FILE ENTRY
25041,	 25041 TOO MANY SUBSCRIPTIONS TO BROADCAST RECEIVER
25043,	 25043 INVALID BROADCAST TYPE
25044,	 25044 NOT SUBSCRIBED TO ANY BROADCAST STREAM
25045,	 25045 ERROR COMPARING CHECKSUM
25046,	 25046 UNKNOWN STREAM RECEIVED FROM BACK END
25047,	 25047 INVALID ROB MESSAGE LENGTH
25048,	 25048 MEMBER ID INVALID OR NOT AUTHORIZED
25049,	 25049 NO ROB LOG FILE FOUND - PLEASE CHECK SUBSCRIPTION
25050,	 25050 ERROR DECODING DOUBLE LEG EXPIRATION DATE
25051,	 25051 UNKNOWN SERIES IDENTIFICATION RECEIVED
25052,	 25052 UNKNOWN PUBLIC BROADCAST TYPE
25053,	 25053 UNKNOWN OVER MESSAGE TYPE
25054,	 25054 SYSERROR HAS BEEN CALLED! PLS CONTACT SYSADMIN
25055,	 25055 INVALID NOTIFICATION
25056,	 25056 MEMBER NOT AUTHORIZED TO SUBSCRIBE TO THIS STREAM
25057,	 25057 ACTIVE BROADCAST SERVER
25058,	 25058 ERROR TRYING TAKE OVER PROCESS
25059,	 25059 INACTIVE BROADCAST SERVER
25060,	 25060 INACTIVE BROADCASTSERVER EXISTS IN DEVELOPMENT
25061,	 25061 INVALID SEQUENCE NUMBER
25062,	 25062 SEQUENCE NUMBER TOO HIGH
25063,	 25063 BROADCAST RETRANSMITTER NOT AVAILABLE YET
25064,	 25064 NON DEFINED INTERNAL LIST
25065,	 25065 ARRAY INDEX OUT OF RANGE
25066,	 25066 UNKNOWN PRODUCT
25067,	 25067 INCONSISTENT XERVICE ID
25068,	 25068 INVALID APPLICATION VERSION
25069,	 25069 REQUEST NOT SUPPORTED FOR SELECTED EXCHANGE
25070,	 25070 NO SERIES IN ORDERBOOK BROADCAST
25071,	 25071 UNEXPECTED MESSAGE RECEIVED
25072,	 25072 REQUEST NOT SUPPORTED FOR PREVIOUS RELEASE
25073,	 25073 ORDERBOOK RECOVERY REQUEST EXPIRED
25074,	 25074 CANNOT LOAD DYNAMIC USIM LIBRARY
25075,	 25075 CANNOT LOAD DYNAMIC VERSION LIBRARY
25076,	 25076 CANNOT LOAD DYNAMIC PATCH VERSION LIBRARY
40000,	 40000 INVALID VALUE IN FIELD ABDN QTY ADJ
40001,	 40001 INVALID VALUE IN FIELD ABDN QTY
40002,	 40002 INVALID VALUE IN FIELD ACCT TYP NO
40003,	 40003 INVALID VALUE IN FIELD ACCT TYP COD FROM
40004,	 40004 INVALID VALUE IN FIELD ASST PURP COD
40005,	 40005 INVALID VALUE IN FIELD ACCT TYP COD TO
40006,	 40006 INVALID VALUE IN FIELD ACTN COD
40007,	 40007 INVALID VALUE IN FIELD CMPY CAP AMNT
40008,	 40008 INVALID VALUE IN FIELD ACCT TYP COD
40009,	 40009 INVALID VALUE IN FIELD ADD CTRY
40010,	 40010 INVALID VALUE IN FIELD ACCT TYP NO FROM
40011,	 40011 INVALID VALUE IN FIELD ATM MIN PERD
40012,	 40012 INVALID VALUE IN FIELD FIN SETL TIM
40013,	 40013 INVALID VALUE IN FIELD ACCT TYP NO TO
40014,	 40014 INVALID VALUE IN FIELD ADD CTY
40015,	 40015 INVALID VALUE IN FIELD AUT MAN EXER TYP
40016,	 40016 INVALID VALUE IN FIELD ADD PST COD
40017,	 40017 INVALID VALUE IN FIELD CMPY CAP CURR TYP COD
40018,	 40018 INVALID VALUE IN FIELD ADD STR1
40019,	 40019 INVALID VALUE IN FIELD AVD NEW EXP MTH IND
40020,	 40020 INVALID VALUE IN FIELD ADD STR2
40021,	 40021 INVALID VALUE IN FIELD CMPY CAP DAT
40022,	 40022 INVALID VALUE IN FIELD TIM INTVL VIOL CNT
40023,	 40023 INVALID VALUE IN FIELD AVD NEW SRS PERD
40024,	 40024 INVALID VALUE IN FIELD FIRST CNTR LIS DAT
40025,	 40025 INVALID VALUE IN FIELD ADDL MGN
